Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context,geometry,residential
1b0f7ad523755a2e201a6792ea3260bf9f20c52da8015d61fe673edfc056f608,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.324184,51.483635,On or near Hospital,E01002679,Hounslow 009C,Burglary,Under investigation,,POINT (-0.324184 51.483635),False
5add43d43403ced7c93d83c9f5a6aa1218b4fb66ea0147edd5424096f95fdda8,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.344809,51.482804,On or near St Mary'S Crescent,E01002680,Hounslow 009D,Burglary,Under investigation,,POINT (-0.344809 51.482804),False
38e59bf87f754893da455c98028e197357419e7f0f6047c3ca2d5bfd826e0f0f,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.356497,51.469372,On or near School Road,E01002645,Hounslow 015C,Burglary,Under investigation,,POINT (-0.356497 51.469372),False
f227162c10a8513b419a454eb244488ec3ba0b47527ed92ab3858e5b735d9788,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.354767,51.47102,On or near Bus/Coach Station,E01034036,Hounslow 015F,Burglary,Investigation complete; no suspect identified,,POINT (-0.354767 51.47102),False
ec07fb3d60dd5805dfada1a7d001e35e066d08b829b1b25042272c6fc8910b78,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.389397,51.473821,On or near Parking Area,E01002661,Hounslow 016D,Burglary,Under investigation,,POINT (-0.389397 51.473821),False
bca05f5eae9248bb148f5e0b3ec23166e8fa83c056f748797ce8e13259869ae3,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.369395,51.467403,On or near Further/Higher Educational Building,E01034038,Hounslow 017F,Burglary,Unable to prosecute suspect,,POINT (-0.369395 51.467403),False
bfcdc974474c37a6a91bc478964b1dfdf285f527814934701ef4369dbac047d8,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.361913,51.468081,On or near Douglas Road,E01033083,Hounslow 018F,Burglary,Under investigation,,POINT (-0.361913 51.468081),False
d004ab2bd245c518d0f0cdb1f51a42039a2cac29d61e1c65027f15756784cd20,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.361913,51.468081,On or near Douglas Road,E01033083,Hounslow 018F,Burglary,Under investigation,,POINT (-0.361913 51.468081),False
65d7dcfbf281f47d800556a581dea6335ad7017e4a3107c88d1bfcb25317753e,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.365598,51.468351,On or near Nightclub,E01033083,Hounslow 018F,Burglary,Under investigation,,POINT (-0.365598 51.468351),False
ce9737102c59b187d5fd2fe4573da87ff034c49ccd4bfeecba6c9d1ffc048ac8,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.362384,51.462171,On or near Parking Area,E01033084,Hounslow 018G,Burglary,Under investigation,,POINT (-0.362384 51.462171),False
341baa90868909cd97a36ff2e63d04eab28c245a4e2fef6268d24c4bf39cdbcb,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.364934,51.465731,On or near Parking Area,E01034040,Hounslow 018H,Burglary,Investigation complete; no suspect identified,,POINT (-0.364934 51.465731),False
cac2d771ee7bc32c3babe43d7db5d5b9b6c0c4f3466a98c8ff7ca8f8e29f4ab6,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.40795,51.461377,On or near Shopping Area,E01002592,Hounslow 022D,Burglary,Investigation complete; no suspect identified,,POINT (-0.40795 51.461377),False
fcb00286fbf85ffbd995db08d277caaec8c7e21ef81fe4f377b6bbf5e172e0b5,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.41813,51.454483,On or near Ruskin Avenue,E01002595,Hounslow 022E,Burglary,Unable to prosecute suspect,,POINT (-0.41813 51.454483),False
b42af482daa421165b3101792d4f7c2b59a3e82c93f0cebf17142b7b3216fd00,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.398799,51.445049,On or near Uxbridge Road,E01002611,Hounslow 024D,Burglary,Under investigation,,POINT (-0.398799 51.445049),False
11164d2c9b55032b0d6036f1cf837941efa6481311c4b0f2667dfb25c0e295cc,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.40971,51.444532,On or near The Green,E01002612,Hounslow 024E,Burglary,Investigation complete; no suspect identified,,POINT (-0.40971 51.444532),False
97dcd37be5b5f43288cf736e6b6072e4554d31ef37b61db462c0efe8582d9ca0,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.412175,51.443162,On or near A244,E01002598,Hounslow 025B,Burglary,Under investigation,,POINT (-0.412175 51.443162),False
3dc6bc41abf07fc1265617919d90d1aba1561b18ee5d849b54ba5df9c0050941,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.268723,51.488504,On or near Barrowgate Road,E01002687,Hounslow 029A,Burglary,Investigation complete; no suspect identified,,POINT (-0.268723 51.488504),False
b55f886b7f0a2a6b01998e7389e7ecc5b772bcdc6d8ff85fbbbcf841c260b406,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.283394,51.491575,On or near Petrol Station,E01034042,Hounslow 030A,Burglary,Investigation complete; no suspect identified,,POINT (-0.283394 51.491575),False
62a2b69f6a3bdf8edf7c35c4e3af0cc6373b694da125507d5cbc0da4e981f06c,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.301171,51.483574,On or near Soaphouse Lane,E01033081,Hounslow 031D,Burglary,Investigation complete; no suspect identified,,POINT (-0.301171 51.483574),False
e754abb5d35cffa33418166578ff280f42015396e4e1da965ceb80eb8bfe67cc,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.118275,51.573737,On or near Blythwood Road,E01002756,Islington 001B,Burglary,Under investigation,,POINT (-0.118275 51.573737),False
626405fd40157cd97faa4489b4733d8a945a23f93919700c5d8a4cce516b263b,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.118275,51.573737,On or near Blythwood Road,E01002756,Islington 001B,Burglary,Investigation complete; no suspect identified,,POINT (-0.118275 51.573737),False
0e49f9ebc21f48743ac1927cbe67e21e13db186be1062c8251abbc8ab1bda65e,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.118275,51.573737,On or near Blythwood Road,E01002756,Islington 001B,Burglary,Investigation complete; no suspect identified,,POINT (-0.118275 51.573737),False
68e3b6fdd8198ab963c3f267995b2f5275e413540a6c843f1fd66a4261ad5842,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.107891,51.565243,On or near Wells Terrace,E01002735,Islington 003A,Burglary,Investigation complete; no suspect identified,,POINT (-0.107891 51.565243),False
7634440f3737a3422e79110c895ae3a18ecd9417e18466246f2cdf353b1e99ad,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.134531,51.565103,On or near Supermarket,E01002770,Islington 004B,Burglary,Under investigation,,POINT (-0.134531 51.565103),False
7c0a0805741e16b316cd8a0408e79ef27afc3e2d6b6835c442893243487ea3b7,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.139092,51.56648,On or near Hospital,E01002770,Islington 004B,Burglary,Investigation complete; no suspect identified,,POINT (-0.139092 51.56648),False
f6e399eb4da3a91331887ef1d4ceada8660f8abc25313df1153f3664bf671ba3,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.129836,51.5635,On or near Upper Holloway,E01002774,Islington 004E,Burglary,Under investigation,,POINT (-0.129836 51.5635),False
77c75f0105d55f7c155c9f3effcd47f176dbe953002ee5d59cbfe9d5dfeb8387,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.129836,51.5635,On or near Upper Holloway,E01002774,Islington 004E,Burglary,Under investigation,,POINT (-0.129836 51.5635),False
0730e27ecb60ed150bb451ad639546c1e3495633d77342ca2922680a2d7e345c,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.129836,51.5635,On or near Upper Holloway,E01002774,Islington 004E,Burglary,Under investigation,,POINT (-0.129836 51.5635),False
181678004074574ad46ee3ab1741ee391569b580b7388c1694ebcf5c8c9d655d,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.129836,51.5635,On or near Upper Holloway,E01002774,Islington 004E,Burglary,Under investigation,,POINT (-0.129836 51.5635),False
be46d68d2ef1c37266be5a07e2ff8bb2df42e1c969fe537871ef30f59ed94c0c,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.129836,51.5635,On or near Upper Holloway,E01002774,Islington 004E,Burglary,Under investigation,,POINT (-0.129836 51.5635),False
a18f799986780d287767e84dffdbfaf9089af5393c63cd3b9be133e943d8761e,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.129836,51.5635,On or near Upper Holloway,E01002774,Islington 004E,Burglary,Under investigation,,POINT (-0.129836 51.5635),False
c30a6a0ad5e158817a61dbe399d1eb59cabad5ffd522eb653869d3ae9e875c4b,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.118487,51.557069,On or near Holloway Road,E01002763,Islington 007D,Burglary,Under investigation,,POINT (-0.118487 51.557069),False
a5caacd96af7dbdf82b91fe7acd24cd6203c9659795e6c1791a59def403867dc,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.115327,51.560228,On or near Shopping Area,E01035651,Islington 007E,Burglary,Under investigation,,POINT (-0.115327 51.560228),False
c36bb92250dc21aef5003ac8134c540491b4fcd802d89429221e8e06766cca25,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.119475,51.558298,On or near Bowman'S Mews,E01035652,Islington 007F,Burglary,Investigation complete; no suspect identified,,POINT (-0.119475 51.558298),False
d18a6bc24ae500cd19f93dda7969910217ada89b6c055526cc466dbe66ba4206,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.117622,51.559141,On or near Shopping Area,E01035652,Islington 007F,Burglary,Under investigation,,POINT (-0.117622 51.559141),False
8ae4b446449b1426a77cd19837709519e430466180b96d8e9bddd3c2457fd7c6,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.117622,51.559141,On or near Shopping Area,E01035652,Islington 007F,Burglary,Under investigation,,POINT (-0.117622 51.559141),False
e6b018fa142c69a5847128b7cdcbb0067883a756bc5ed28725bbb4c95b5ef2f4,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.117622,51.559141,On or near Shopping Area,E01035652,Islington 007F,Burglary,Under investigation,,POINT (-0.117622 51.559141),False
ecdf966eeb72b50f2d43fe9048b30ff4444c5aa36717d2c0638287da55974905,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.097772,51.552895,On or near Further/Higher Educational Building,E01002738,Islington 009A,Burglary,Under investigation,,POINT (-0.097772 51.552895),False
7c1be73ba528056e50a5435fa34838b2c180bfe464ad9d861f6b658c213d2843,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.09165,51.559935,On or near Highbury Quadrant,E01002741,Islington 009B,Burglary,Investigation complete; no suspect identified,,POINT (-0.09165 51.559935),False
ac5369009ae023c8c798e442a585d3b57fce9cc6fc0b27b2d9f96594bdcef3c5,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.098235,51.555636,On or near Highbury Park,E01002752,Islington 009E,Burglary,Investigation complete; no suspect identified,,POINT (-0.098235 51.555636),False
d66958ad6ed4e03cb544a2b7781a7271f408013607ac7fbfbe83349fbf196604,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.127945,51.54981,On or near Camden Road,E01002764,Islington 010A,Burglary,Investigation complete; no suspect identified,,POINT (-0.127945 51.54981),False
1273166bf8bc598b553a466392c48a2d64046ead0fd66ddcfbfb1e6a8fc10697,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.101159,51.546394,On or near Assata Mews,E01002740,Islington 013B,Burglary,Under investigation,,POINT (-0.101159 51.546394),False
e302e3cc0ff1ca396b12012553ed421cbaa7a25b51c1bd08783e439997b37e3e,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.12477,51.543546,On or near Brandon Road,E01002708,Islington 015A,Burglary,Investigation complete; no suspect identified,,POINT (-0.12477 51.543546),False
7b541ce7b3d6c2507a905206068827c3ae448596dc17239a9dc1f51a0c74e85a,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.117764,51.544863,On or near The Drive,E01002713,Islington 015C,Burglary,Investigation complete; no suspect identified,,POINT (-0.117764 51.544863),False
de9f3cb33254e8abd5901dbe09e3e20bb7a92cc693c9485e5958439a1fd79701,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.117764,51.544863,On or near The Drive,E01002713,Islington 015C,Burglary,Investigation complete; no suspect identified,,POINT (-0.117764 51.544863),False
ac2d1a1111b6ad38ba15b54740db56c688e5ac417256a5e15cee73340d442440,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.120036,51.549618,On or near Shopping Area,E01002765,Islington 015D,Burglary,Investigation complete; no suspect identified,,POINT (-0.120036 51.549618),False
73df127293162c12893a89b6ce0e671225c74baa60fb150f8e09882888cf26c0,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.111396,51.541586,On or near Barnsbury Square,E01002700,Islington 017C,Burglary,Investigation complete; no suspect identified,,POINT (-0.111396 51.541586),False
62ae08ef316a3282bb7668995523105d41387f5a6848b04e12bb731f79e57302,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.115243,51.542017,On or near Crescent Street,E01002714,Islington 017D,Burglary,Investigation complete; no suspect identified,,POINT (-0.115243 51.542017),False
270568f37f9d7cb0678644b25b1b9bfb8b9cd04801ececf438b26487534e9575,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.106149,51.540818,On or near Barnsbury Street,E01002792,Islington 017E,Burglary,Under investigation,,POINT (-0.106149 51.540818),False
ed7f363946c1487fc807aa04f2e6abd91e0d5d74a6f02a10b8ec17c6c75df8d8,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.117413,51.541153,On or near Supermarket,E01002715,Islington 019E,Burglary,Under investigation,,POINT (-0.117413 51.541153),False
0f6645e8f688f1f15f98af0a4a6e0e2b449493407fbac4513c64bec7b546c5bc,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.104873,51.537534,On or near Theberton Street,E01002794,Islington 020B,Burglary,Under investigation,,POINT (-0.104873 51.537534),False
e4fa462473b7c3b1341f8287af9440771b2a40198e9889ae90c79659a8bcd6a7,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.115034,51.534145,On or near Wynford Road,E01002695,Islington 021A,Burglary,Investigation complete; no suspect identified,,POINT (-0.115034 51.534145),False
8a4d8d45b72f1c03c6a1ca6b2e90cdfbfc52ad036e5c9acfceca1e8d8ea3bc14,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.109234,51.532514,On or near Baron Street,E01002695,Islington 021A,Burglary,Under investigation,,POINT (-0.109234 51.532514),False
fb17574830878e8c3fae80436817974c24644359674ac33fb6c715df8258a6db,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.112455,51.531658,On or near Hermes Street,E01002695,Islington 021A,Burglary,Investigation complete; no suspect identified,,POINT (-0.112455 51.531658),False
1896a54c9a542b4ca97d3d26c921456462baf72b7caba0dd69c4043f03124184,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.120992,51.531273,On or near Omega Place,E01002711,Islington 021B,Burglary,Under investigation,,POINT (-0.120992 51.531273),False
83f1c7851378bb6cc0735181d77000c8e4d053e596dee719bae08f86b677c850,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.121637,51.531715,On or near Caledonia Street,E01002711,Islington 021B,Burglary,Unable to prosecute suspect,,POINT (-0.121637 51.531715),False
b08ebab822f45f79db3e8e34c925f7e3b35372bcd09b149ee0ab5f5a7dd02a82,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.121696,51.534911,On or near Theatre/Concert Hall,E01002711,Islington 021B,Burglary,Unable to prosecute suspect,,POINT (-0.121696 51.534911),False
da8709a82a1e1b6f6a8de56c23ae820c8c0000f9788b09ec983f7f22ff1676b4,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.1166,51.531158,On or near A501,E01002728,Islington 021D,Burglary,Unable to prosecute suspect,,POINT (-0.1166 51.531158),False
e407c0f1e18bf6e6dbc33d5e47f41b99bebbb8ea3060ca39babc530f6e0289c5,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.10547,51.531132,On or near Owen Street,E01002707,Islington 022B,Burglary,Under investigation,,POINT (-0.10547 51.531132),False
c8e7deb48849ffd69c9a91543824a723f954e9bdfc5a64b5377784009534c179,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.10547,51.531132,On or near Owen Street,E01002707,Islington 022B,Burglary,Investigation complete; no suspect identified,,POINT (-0.10547 51.531132),False
9b7552629331d48dd09cd8fd741ba2cf889026470a0b87ddaa3a075a3110f36e,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.104175,51.523449,On or near Aylesbury Street,E01002724,Islington 022D,Burglary,Under investigation,,POINT (-0.104175 51.523449),False
3a6ec31c33ba164598d82f5918b3c55d367670603f0fb1793ee173000a480cc3,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.101545,51.524989,On or near Compton Street,E01033489,Islington 022G,Burglary,Investigation complete; no suspect identified,,POINT (-0.101545 51.524989),False
1fc674ad737feadac4b47514fe01ac951991d37b50b625dbb64e49e76a328d6d,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.088432,51.525541,On or near Old Street,E01002704,Islington 023D,Burglary,Under investigation,,POINT (-0.088432 51.525541),False
f93b06914ca10dbf5b4e5236d0f241c1e0c314c6f32c5acaa0f319f805817029,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.086858,51.521127,On or near Parking Area,E01002704,Islington 023D,Burglary,Under investigation,,POINT (-0.086858 51.521127),False
a2c9d378e70403b1d1eb777dc3b1164ce7051eb0de38319d2820bb8afff7b337,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.216618,51.526292,On or near Park/Open Space,E01002852,Kensington and Chelsea 001A,Burglary,Under investigation,,POINT (-0.216618 51.526292),False
db17d280abcc4a875b56acf22675295c5a3953ea13f02eb1b8ecbec9759c5220,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.216618,51.526292,On or near Park/Open Space,E01002852,Kensington and Chelsea 001A,Burglary,Under investigation,,POINT (-0.216618 51.526292),False
378360ac1bbc69b04615a99e23389245344850dddcc66270da3c9e5fe971d690,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.219842,51.515693,On or near Sports/Recreation Area,E01002877,Kensington and Chelsea 003B,Burglary,Investigation complete; no suspect identified,,POINT (-0.219842 51.515693),False
1d64609defaad068b254dc5984d485e2418ac48f8ff89888b2abd15378adb43a,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.221367,51.514647,On or near Stable Way,E01002877,Kensington and Chelsea 003B,Burglary,Investigation complete; no suspect identified,,POINT (-0.221367 51.514647),False
00c0f45d8e72748734b830071501fc3f80dfaf60f3aa166f212badea14f0a716,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.211128,51.518115,On or near Malton Mews,E01002878,Kensington and Chelsea 003C,Burglary,Under investigation,,POINT (-0.211128 51.518115),False
1a74bfc7c0a37851f87a764a96e145b90ed08096829edf2613ea9d41f8a18031,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.224588,51.522258,On or near Dalgarno Gardens,E01002908,Kensington and Chelsea 003D,Burglary,Under investigation,,POINT (-0.224588 51.522258),False
100736a8ef4413bf3071d9826e3816dfc8c1e76121d7e29a50b521f335116c24,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.206869,51.517933,On or near Shopping Area,E01002831,Kensington and Chelsea 004C,Burglary,Under investigation,,POINT (-0.206869 51.517933),False
5b6c6d84fe4cdb554597638300b09b947edb785802233c669bc5c0e394790c47,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.195064,51.515018,On or near Pembridge Villas,E01002886,Kensington and Chelsea 006E,Burglary,Investigation complete; no suspect identified,,POINT (-0.195064 51.515018),False
06baf5a13f6457f589acd6c09c58f2d4fda98a05e49eae144622ec754be23ad8,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.199064,51.514108,On or near Ledbury Road,E01002886,Kensington and Chelsea 006E,Burglary,Investigation complete; no suspect identified,,POINT (-0.199064 51.514108),False
08846a64f11a25951a69ee0cac57e23b62b7f91457aa89aa70cc578199215ea5,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.20528,51.5129,On or near Ladbroke Gardens,E01002833,Kensington and Chelsea 007A,Burglary,Under investigation,,POINT (-0.20528 51.5129),False
058a3c51c75523fc948791866106169728ac2c0c2b2a32016d0d24eca61e8486,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.207163,51.513396,On or near Arundel Gardens,E01002874,Kensington and Chelsea 007D,Burglary,Under investigation,,POINT (-0.207163 51.513396),False
b4cb82a2210e58fb531693c604592433420610275969d2590dadefaf8ff82ca6,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.197772,51.508486,On or near Uxbridge Street,E01002828,Kensington and Chelsea 008E,Burglary,Investigation complete; no suspect identified,,POINT (-0.197772 51.508486),False
1783d50ba8f4a87a73e3813ff27506fe9d8b51a4e1bbb8ba41da777125a47a78,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.213865,51.502698,On or near Lower Addison Gardens,E01002866,Kensington and Chelsea 009B,Burglary,Investigation complete; no suspect identified,,POINT (-0.213865 51.502698),False
038799aeb9f62bed68ff1a418df1468b015f8695cce3211e9d26f2b4ac6d667c,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.212264,51.503456,On or near Holland Villas Road,E01002869,Kensington and Chelsea 009E,Burglary,Investigation complete; no suspect identified,,POINT (-0.212264 51.503456),False
d0d1b8ca187b8ce59afb4e916453ba8cccd8d2d5aac4a52047b430d67e14cf01,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.184091,51.501756,On or near B325,E01002891,Kensington and Chelsea 010D,Burglary,Under investigation,,POINT (-0.184091 51.501756),False
cd04e29a96f8be5bfdce92123a1481f688afe76b3d5feca6db9eb5a815c89a52,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.180124,51.500058,On or near Bremner Road,E01002891,Kensington and Chelsea 010D,Burglary,Investigation complete; no suspect identified,,POINT (-0.180124 51.500058),False
cf7c5471f70c16e605a053b586000987ac393780f52e1294aa5c1e867a7d4d3d,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.197914,51.498696,On or near Supermarket,E01002817,Kensington and Chelsea 011D,Burglary,Under investigation,,POINT (-0.197914 51.498696),False
64db54d17e7af59737b065837d13848237c86030207f2495db95b4f87adceaee,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.196241,51.500181,On or near Shopping Area,E01002865,Kensington and Chelsea 011E,Burglary,Under investigation,,POINT (-0.196241 51.500181),False
8e5a2bafc54312baef255adbc6425bc7c6eeeb820c5dd5f2262d45a409ff7027,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.164514,51.499149,On or near Brompton Road,E01002819,Kensington and Chelsea 012B,Burglary,Investigation complete; no suspect identified,,POINT (-0.164514 51.499149),False
58522c4bff2b7a9963d0ee2c309d244a4a119558cf4e9fbbaeec5952a1f1827a,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.164514,51.499149,On or near Brompton Road,E01002819,Kensington and Chelsea 012B,Burglary,Investigation complete; no suspect identified,,POINT (-0.164514 51.499149),False
1b8dc97a16f86fe529db4b84e64c28abc1b19f2096ce54cdd09234b100b59088,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.165367,51.498695,On or near Montpelier Street,E01002819,Kensington and Chelsea 012B,Burglary,Under investigation,,POINT (-0.165367 51.498695),False
6a72778d664a765d993bbb130c60fe4eed6ae6559027d39a99a7255ce78fb201,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.188275,51.495398,On or near Supermarket,E01002888,Kensington and Chelsea 013E,Burglary,Under investigation,,POINT (-0.188275 51.495398),False
97cd148ebf98e75ecabdc8c1c73da7115da964dea24d896be98b24136a6b9074,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.196654,51.491563,On or near Nevern Square,E01002848,Kensington and Chelsea 015C,Burglary,Under investigation,,POINT (-0.196654 51.491563),False
0a9165ca2c2a69d9ffa44395bea5f242bdf7f6602eb7c81a4ec6c98cedfd87e0,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.199977,51.49094,On or near Philbeach Gardens,E01002848,Kensington and Chelsea 015C,Burglary,Investigation complete; no suspect identified,,POINT (-0.199977 51.49094),False
ab5a222700a09a8d19b3af2391d236897e495571dbdd213b9dbd8cc92c08fb76,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.184387,51.484144,On or near Redcliffe Gardens,E01002897,Kensington and Chelsea 020D,Burglary,Under investigation,,POINT (-0.184387 51.484144),False
4f2f5036eb332353e788c619170860facb41d22bb51ada0b53812c490c9725b1,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.180683,51.483475,On or near Gertrude Street,E01002912,Kensington and Chelsea 020E,Burglary,Investigation complete; no suspect identified,,POINT (-0.180683 51.483475),False
7c12102cd1c04101b4c9b6b3b01c96d84c61862a7f49efadc0f52d2c2fbc4d84,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.301612,51.413511,On or near Sopwith Way,E01034577,Kingston upon Thames 004I,Burglary,Investigation complete; no suspect identified,,POINT (-0.301612 51.413511),False
63d708b074ac51409f28df8731297b337afb86a3e93381b4260e1d00db343809,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.290434,51.411694,On or near Birkenhead Avenue,E01002972,Kingston upon Thames 005D,Burglary,Investigation complete; no suspect identified,,POINT (-0.290434 51.411694),False
f43a4a5672062a41d714c0b9d817032c34a9df099a72fe5df39943bc98abdaa7,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.289779,51.412305,On or near Gordon Road,E01002974,Kingston upon Thames 005E,Burglary,Under investigation,,POINT (-0.289779 51.412305),False
86fd145aedf87fb2248e23004011e436b1c9147a85d624f3481a5dd4f6e842d6,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.30464,51.40941,On or near Shopping Area,E01002968,Kingston upon Thames 009C,Burglary,Unable to prosecute suspect,,POINT (-0.30464 51.40941),False
e519dd52604ebbcf1f6a91ac75af123c6c2675b52ff9c9fc56b0cceb0a9944df,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.305418,51.407425,On or near Kingston Hall Road,E01002968,Kingston upon Thames 009C,Burglary,Under investigation,,POINT (-0.305418 51.407425),False
1a7b7daa52229577b5d63fc8d62128d786874c4ed526a81089e7b25fb2781df6,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.303908,51.410937,On or near Clarence Street,E01002968,Kingston upon Thames 009C,Burglary,Under investigation,,POINT (-0.303908 51.410937),False
848021a14170e21dc1eb9c7a2b22db7716e7ab9f3ea044f2f8a325eb9a409a7b,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.301733,51.394323,On or near St Mark'S Hill,E01002987,Kingston upon Thames 011B,Burglary,Under investigation,,POINT (-0.301733 51.394323),False
d6edc2f556c21deeca67f62dcf0933fb4cf0d7c37b0272b1d513704d60f1430e,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.281346,51.380636,On or near Parking Area,E01002919,Kingston upon Thames 017B,Burglary,Investigation complete; no suspect identified,,POINT (-0.281346 51.380636),False
6e285bd65f2df619bbb88cbecd556b1b686740ba2859a753ef04f9bfd6df57cf,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.287262,51.372176,On or near Sports/Recreation Area,E01003000,Kingston upon Thames 017C,Burglary,Under investigation,,POINT (-0.287262 51.372176),False
6eafe3f7668a1db9fe55c5e74bba93de149461d2263872e991ec6354d7cfcac7,2025-02,Metropolitan Police Service,Metropolitan Police Service,-0.300539,51.363704,On or near Parking Area,E01002939,Kingston upon Thames 018A,Burglary,Investigation complete; no suspect identified,,POINT (-0.300539 51.363704),False
